[06-03-26 00:21:22.140] LOG  : General     , 1772727682140> cachedir set to "/Users/zhangyuhao/Zomboid".
[06-03-26 00:31:27.683] LOG  : Mod         , 1772728287683> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/highshorts_light.png.
[06-03-26 00:31:27.683] LOG  : Mod         , 1772728287683> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/jeanshighcut_goth.png.
[06-03-26 00:31:27.683] LOG  : Mod         , 1772728287683> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/tattered.png.
[06-03-26 00:31:27.683] LOG  : Mod         , 1772728287683> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/armbands_3b.png.
[06-03-26 00:31:27.683] LOG  : Mod         , 1772728287683> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/jeanshighcut_darkripped.png.
[06-03-26 00:31:27.683] LOG  : Mod         , 1772728287683> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/legendshades_red.png.
[06-03-26 00:31:27.683] LOG  : Mod         , 1772728287683> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/jeans_light.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/leatherbra.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/harness5.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/corset5.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/corset4.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/harness4.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/gstringblack.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/tank_3_multi.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_wasp.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_pistols.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_dio.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_mega.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_cure.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_meatloaf.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_ramones.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_vanhalen.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_twisted.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_misfits.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_qriot.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_sabbath.png.
[06-03-26 00:31:27.684] LOG  : Mod         , 1772728287684> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_metallica.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_slayer.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_nirvana.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_leppard.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_dio.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_kiss.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_ozzy.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_alice.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_stones.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_alice.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_gunsroses.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_pistols.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_death.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_wasp.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_dtheater.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_twisted.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_vanhalen.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_motorhead.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_ramones.png.
[06-03-26 00:31:27.685] LOG  : Mod         , 1772728287685> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_acdc.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_maiden.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_zeppelin.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_mega.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_nirvana.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_leppard.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_motorhead.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_anthrax.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_smercy.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_type0.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_motleycrue.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_vixen.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_ozzy.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_gunsroses.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_gunsroses.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_dtheater.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_vixen.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_wasp.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_pistols.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_type0.png.
[06-03-26 00:31:27.686] LOG  : Mod         , 1772728287686> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_stones.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_slayer.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_acdc.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_zeppelin.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_ramones.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_mega.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_meatloaf.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_cure.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_motorhead.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_nirvana.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_slayer.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_anthrax.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_qriot.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_motleycrue.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_motleycrue.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_sabbath.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_misfits.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_death.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_kiss.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_alice.png.
[06-03-26 00:31:27.687] LOG  : Mod         , 1772728287687> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_stones.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_death.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_dio.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_smercy.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_dtheater.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_vanhalen.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_metallica.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_maiden.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_cure.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_meatloaf.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_acdc.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_qriot.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_zeppelin.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_twisted.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_sabbath.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_misfits.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_metallica.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_anthrax.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_maiden.png.
[06-03-26 00:31:27.688] LOG  : Mod         , 1772728287688> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_leppard.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_vixen.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_type0.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntmini_ozzy.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/worntfull_kiss.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/shirts/wornt_smercy.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/.mayaswatches/microshorts_denim.png_hcm.swatch.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/.mayaswatches/minishorts_denim.png_hcm.swatch.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_l_black.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_f_black.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_l_black_b.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_x_red.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_x_purp_b.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_l_red.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_f_purp_b.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_x_black.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_l_black_b.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_l_purp_b.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_x_black.png.
[06-03-26 00:31:27.689] LOG  : Mod         , 1772728287689> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_f_black_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_x_purp.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_f_purp.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_f_black_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_f_red.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_l_purp.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_l_black.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_f_black.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_l_red_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_f_red_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_l_purp_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_f_purp.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_l_purp.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_f_red.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_x_purp.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_x_red_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_x_red_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_x_black_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_x_red.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_f_purp_b.png.
[06-03-26 00:31:27.690] LOG  : Mod         , 1772728287690> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_l_red.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_x_black_b.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_x_purp_b.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_1_l_red_b.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/trenchcoat/trenchcoat_2_f_red_b.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/leatherunderwear.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/spikedcollar.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/catsuit_1.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/swordearrings.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/legharness2.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/catsuit_3_o.png.
[06-03-26 00:31:27.691] LOG  : Mod         , 1772728287691> mod "TombWardrobeALTVanilla" overrides common/media/textures/clothes/tombwardrobe/gstring.png.
